Instances: 300, Iterations: 500, KeepBest: 30, KeepWorst: 21, Cross: 21, MutationFactor: 0.001, MaxClauses: 40
Input file: instances/_uf250-00.cnf
Gen: 0, BestSol: 1065, BestFeasibleSol: 1065, GenAvgValue: 1142.81
Gen: 10, BestSol: 1152, BestFeasibleSol: 1152, GenAvgValue: 1129.1
Gen: 20, BestSol: 1215, BestFeasibleSol: 1215, GenAvgValue: 1193.15
Gen: 30, BestSol: 1215, BestFeasibleSol: 1215, GenAvgValue: 1193.29
Gen: 40, BestSol: 1259, BestFeasibleSol: 1259, GenAvgValue: 1195.4
Gen: 50, BestSol: 1304, BestFeasibleSol: 1304, GenAvgValue: 1275.89
Gen: 60, BestSol: 1391, BestFeasibleSol: 1391, GenAvgValue: 1356.97
Gen: 70, BestSol: 1437, BestFeasibleSol: 1437, GenAvgValue: 1360.25
Gen: 80, BestSol: 1474, BestFeasibleSol: 1474, GenAvgValue: 1402.58
Gen: 90, BestSol: 1474, BestFeasibleSol: 1474, GenAvgValue: 1434.16
Gen: 100, BestSol: 1480, BestFeasibleSol: 1480, GenAvgValue: 1439.57
Gen: 110, BestSol: 1480, BestFeasibleSol: 1480, GenAvgValue: 1439.74
Gen: 120, BestSol: 1501, BestFeasibleSol: 1501, GenAvgValue: 1458.01
Gen: 130, BestSol: 1501, BestFeasibleSol: 1501, GenAvgValue: 1459.27
Gen: 140, BestSol: 1501, BestFeasibleSol: 1501, GenAvgValue: 1459.27
Gen: 150, BestSol: 1501, BestFeasibleSol: 1501, GenAvgValue: 1459.27
Gen: 160, BestSol: 1501, BestFeasibleSol: 1501, GenAvgValue: 1459.27
Gen: 170, BestSol: 1501, BestFeasibleSol: 1501, GenAvgValue: 1459.27
Gen: 180, BestSol: 1548, BestFeasibleSol: 1548, GenAvgValue: 1463.03
Gen: 190, BestSol: 1558, BestFeasibleSol: 1558, GenAvgValue: 1512.28
Gen: 200, BestSol: 1558, BestFeasibleSol: 1558, GenAvgValue: 1512.28
Gen: 210, BestSol: 1583, BestFeasibleSol: 1583, GenAvgValue: 1535.53
Gen: 220, BestSol: 1583, BestFeasibleSol: 1583, GenAvgValue: 1535.53
Gen: 230, BestSol: 1583, BestFeasibleSol: 1583, GenAvgValue: 1535.46
